17
00000000000000000,0.20786740307563673,0.138892558254899
00000000000000001,0.20786740307563667,0.138892558254899
00000000000000010,0.20786740307563656,0.13889255825489913
00000000000000011,0.17677669529663734,0.17677669529663562
00000000000000100,0.13889255825490163,0.207867403075635
00000000000000101,0.09567085809127346,0.23096988312782069
00000000000000110,-0.04877258050403087,0.24519632010080725
00000000000000111,-0.24519632010080727,-0.04877258050403093
00000000000001000,0.25,-5.551115123125783e-16
00000000000001001,-0.24519632010080764,-0.04877258050403157
00000000000001010,-0.048772580504031826,0.24519632010080764
00000000000001011,0.09567085809127254,0.23096988312782166
00000000000001100,0.13889255825490088,0.20786740307563611
00000000000001101,0.17677669529663703,0.17677669529663667
00000000000001110,0.20786740307563625,0.13889255825490063
00000000000001111,0.2078674030756362,0.13889255825490066
