8
00000000,0.25000000000000006,0.0
00000001,0.24969886405129316,-0.012266918581854507
00000010,0.24519632010080766,-0.048772580504032076
00000011,0.22599732328086083,-0.10688877335757052
00000100,0.17677669529663692,-0.1767766952966369
00000101,0.08422246334805501,-0.23538601629575517
00000110,-0.048772580504032007,-0.2451963201008076
00000111,-0.1852377813387397,-0.16788973871175455
00001000,-0.25000000000000006,-3.0616169978683836e-17
00001001,-0.18523778133873978,-0.1678897387117546
00001010,-0.04877258050403205,-0.2451963201008076
00001011,0.08422246334805497,-0.23538601629575512
00001100,0.1767766952966369,-0.17677669529663687
00001101,0.22599732328086078,-0.10688877335757052
00001110,0.24519632010080755,-0.048772580504032034
00001111,0.24969886405129302,-0.012266918581854469
